quiz_score,time_spent,learning_style
9,48,kinesthetic
69,15,auditory
88,41,visual
36,57,kinesthetic
63,17,auditory
29,44,kinesthetic
33,40,kinesthetic
17,51,kinesthetic
87,35,visual
62,51,auditory
48,33,auditory
55,11,auditory
90,50,visual
57,10,auditory
26,19,kinesthetic
54,59,auditory
84,32,visual
18,42,kinesthetic
22,53,kinesthetic
46,46,auditory
78,20,visual
65,29,auditory
98,35,visual
50,55,auditory
83,56,visual
27,11,kinesthetic
56,34,auditory
57,13,auditory
14,28,kinesthetic
15,22,kinesthetic
96,28,visual
46,22,auditory
62,21,auditory
11,11,kinesthetic
42,46,auditory
83,59,visual
28,32,kinesthetic
48,28,auditory
2,12,kinesthetic
68,33,auditory
59,32,auditory
65,13,auditory
86,27,visual
89,21,visual
25,44,kinesthetic
70,36,visual
73,52,visual
68,23,auditory
46,40,auditory
75,12,visual
95,14,visual
41,38,auditory
30,48,kinesthetic
21,26,kinesthetic
16,28,kinesthetic
83,44,visual
19,42,kinesthetic
7,17,kinesthetic
97,46,visual
48,44,auditory
86,29,visual
37,26,kinesthetic
52,54,auditory
27,22,kinesthetic
76,13,visual
28,59,kinesthetic
71,39,visual
10,15,kinesthetic
46,11,auditory
44,24,auditory
17,43,kinesthetic
49,29,auditory
88,25,visual
48,52,auditory
21,58,kinesthetic
44,38,auditory
60,36,auditory
98,10,visual
92,22,visual
20,49,kinesthetic
70,41,visual
60,12,auditory
75,23,visual
35,37,kinesthetic
23,55,kinesthetic
31,35,kinesthetic
90,30,visual
95,55,visual
58,20,auditory
95,36,visual
95,53,visual
89,10,visual
74,42,visual
81,55,visual
4,27,kinesthetic
15,11,kinesthetic
10,13,kinesthetic
34,59,kinesthetic
74,13,visual
41,26,auditory
86,57,visual
97,25,visual
80,18,visual
9,35,kinesthetic
81,19,visual
7,16,kinesthetic
25,18,kinesthetic
2,57,kinesthetic
58,36,auditory
87,41,visual
2,58,kinesthetic
37,32,kinesthetic
1,36,kinesthetic
98,34,visual
16,38,kinesthetic
72,33,visual
35,25,kinesthetic
85,25,visual
94,37,visual
97,29,visual
87,28,visual
72,19,visual
1,35,kinesthetic
84,11,visual
33,12,kinesthetic
26,48,kinesthetic
36,11,kinesthetic
70,34,visual
21,54,kinesthetic
67,13,auditory
13,24,kinesthetic
97,27,visual
22,16,kinesthetic
43,36,auditory
88,27,visual
64,16,auditory
78,38,visual
95,50,visual
77,53,visual
60,42,auditory
84,11,visual
54,27,auditory
70,55,visual
99,32,visual
84,15,visual
49,52,auditory
11,34,kinesthetic
78,28,visual
14,17,kinesthetic
16,46,kinesthetic
33,35,kinesthetic
34,38,kinesthetic
38,37,kinesthetic
77,16,visual
54,45,auditory
58,24,auditory
4,42,kinesthetic
29,14,kinesthetic
3,38,kinesthetic
14,26,kinesthetic
34,54,kinesthetic
73,36,visual
54,26,auditory
65,13,auditory
59,58,auditory
23,21,kinesthetic
91,32,visual
21,59,kinesthetic
43,20,auditory
31,45,kinesthetic
94,21,visual
82,18,visual
50,33,auditory
84,27,visual
2,36,kinesthetic
69,18,auditory
31,42,kinesthetic
1,15,kinesthetic
87,42,visual
58,49,auditory
90,15,visual
72,13,visual
76,12,visual
13,22,kinesthetic
50,35,auditory
10,43,kinesthetic
77,22,visual
79,56,visual
9,17,kinesthetic
83,21,visual
79,17,visual
57,28,auditory
33,50,kinesthetic
79,19,visual
77,41,visual
52,30,auditory
27,32,kinesthetic
17,36,kinesthetic
25,34,kinesthetic
6,16,kinesthetic
44,51,auditory
97,44,visual
44,11,auditory
70,37,visual
96,16,visual
34,51,kinesthetic
51,49,auditory
20,21,kinesthetic
27,26,kinesthetic
95,31,visual
43,18,auditory
79,12,visual
55,31,auditory
9,45,kinesthetic
22,48,kinesthetic
47,27,auditory
51,26,auditory
14,36,kinesthetic
54,44,auditory
42,41,auditory
49,12,auditory
5,22,kinesthetic
32,26,kinesthetic
61,27,auditory
54,26,auditory
38,57,kinesthetic
11,25,kinesthetic
99,31,visual
30,34,kinesthetic
73,10,visual
52,36,auditory
33,23,kinesthetic
40,37,auditory
9,56,kinesthetic
51,45,auditory
74,52,visual
56,59,auditory
77,41,visual
2,38,kinesthetic
56,26,auditory
32,37,kinesthetic
6,50,kinesthetic
3,30,kinesthetic
38,33,kinesthetic
47,55,auditory
73,44,visual
78,29,visual
15,31,kinesthetic
37,13,kinesthetic
3,25,kinesthetic
3,30,kinesthetic
99,53,visual
26,30,kinesthetic
85,49,visual
85,50,visual
16,20,kinesthetic
97,46,visual
95,53,visual
69,31,auditory
53,29,auditory
96,11,visual
7,52,kinesthetic
52,20,auditory
99,30,visual
4,42,kinesthetic
68,58,auditory
46,26,auditory
73,45,visual
39,23,kinesthetic
6,46,kinesthetic
11,40,kinesthetic
93,13,visual
24,15,kinesthetic
27,59,kinesthetic
42,30,auditory
76,22,visual
46,47,auditory
48,24,auditory
85,14,visual
53,47,auditory
17,33,kinesthetic
26,27,kinesthetic
71,38,visual
5,41,kinesthetic
74,16,visual
92,39,visual
68,47,auditory
70,35,visual
21,17,kinesthetic
58,34,auditory
46,39,auditory
67,33,auditory
31,39,kinesthetic
82,14,visual
96,13,visual
0,51,kinesthetic
53,18,auditory
45,42,auditory
40,38,auditory
40,40,auditory
7,53,kinesthetic
31,28,kinesthetic
29,54,kinesthetic
45,56,auditory
91,11,visual
51,29,auditory
95,21,visual
88,59,visual
97,30,visual
60,40,auditory
96,45,visual
12,29,kinesthetic
88,53,visual
39,29,kinesthetic
60,54,auditory
43,45,auditory
61,55,auditory
43,27,auditory
47,15,auditory
73,42,visual
58,19,auditory
56,27,auditory
94,43,visual
10,24,kinesthetic
24,12,kinesthetic
60,17,auditory
45,20,auditory
53,55,auditory
33,41,kinesthetic
83,57,visual
6,51,kinesthetic
96,26,visual
61,56,auditory
56,39,auditory
98,52,visual
92,17,visual
75,49,visual
4,16,kinesthetic
75,29,visual
92,21,visual
34,30,kinesthetic
83,37,visual
36,37,kinesthetic
59,25,auditory
64,57,auditory
15,19,kinesthetic
29,31,kinesthetic
72,16,visual
41,13,auditory
60,33,auditory
73,43,visual
76,50,visual
47,56,auditory
61,23,auditory
83,53,visual
92,58,visual
63,26,auditory
56,54,auditory
67,17,auditory
45,51,auditory
27,22,kinesthetic
76,16,visual
2,12,kinesthetic
36,33,kinesthetic
47,56,auditory
18,33,kinesthetic
91,16,visual
82,39,visual
16,14,kinesthetic
81,49,visual
81,30,visual
86,58,visual
39,17,kinesthetic
49,16,auditory
72,48,visual
28,11,kinesthetic
50,52,auditory
41,21,auditory
28,37,kinesthetic
65,53,auditory
16,28,kinesthetic
30,37,kinesthetic
91,44,visual
51,21,auditory
38,37,kinesthetic
59,35,auditory
93,47,visual
98,15,visual
50,28,auditory
83,36,visual
15,18,kinesthetic
97,50,visual
13,59,kinesthetic
89,19,visual
83,19,visual
41,42,auditory
50,27,auditory
23,19,kinesthetic
81,16,visual
42,49,auditory
72,41,visual
18,52,kinesthetic
83,15,visual
60,28,auditory
93,50,visual
62,52,auditory
25,43,kinesthetic
94,52,visual
34,14,kinesthetic
66,28,auditory
55,58,auditory
39,59,kinesthetic
28,23,kinesthetic
5,19,kinesthetic
51,58,auditory
0,20,kinesthetic
51,40,auditory
23,11,kinesthetic
33,19,kinesthetic
6,30,kinesthetic
74,10,visual
10,55,kinesthetic
35,40,kinesthetic
19,20,kinesthetic
62,52,auditory
79,19,visual
62,29,auditory
68,30,auditory
87,46,visual
29,46,kinesthetic
29,23,kinesthetic
96,14,visual
83,15,visual
21,33,kinesthetic
60,25,auditory
20,32,kinesthetic
36,56,kinesthetic
26,47,kinesthetic
34,25,kinesthetic
37,22,kinesthetic
59,54,auditory
69,17,auditory
31,47,kinesthetic
79,41,visual
91,31,visual
79,26,visual
26,14,kinesthetic
2,17,kinesthetic
48,59,auditory
84,39,visual
29,28,kinesthetic
21,21,kinesthetic
18,34,kinesthetic
30,53,kinesthetic
19,22,kinesthetic
18,13,kinesthetic
1,19,kinesthetic
39,57,kinesthetic
38,37,kinesthetic
90,14,visual
71,37,visual
53,53,auditory
26,40,kinesthetic
78,25,visual
11,32,kinesthetic
77,38,visual
70,56,visual
16,30,kinesthetic
89,11,visual
83,32,visual
9,25,kinesthetic
18,20,kinesthetic
81,18,visual
29,11,kinesthetic
29,27,kinesthetic
24,22,kinesthetic
87,54,visual
73,17,visual
65,19,auditory
95,36,visual
34,26,kinesthetic
50,33,auditory
70,30,visual
70,10,visual
26,25,kinesthetic
9,52,kinesthetic
96,42,visual
42,15,auditory
54,21,auditory
70,41,visual
5,57,kinesthetic
5,20,kinesthetic
76,27,visual
47,11,auditory
76,41,visual
1,58,kinesthetic
82,58,visual
50,29,auditory
60,30,auditory
18,45,kinesthetic
1,47,kinesthetic
50,36,auditory
25,56,kinesthetic
69,20,auditory
19,27,kinesthetic
22,26,kinesthetic
53,43,auditory
14,54,kinesthetic
5,35,kinesthetic
91,15,visual
34,52,kinesthetic
74,39,visual
7,48,kinesthetic
56,59,auditory
49,41,auditory
48,26,auditory
87,22,visual
20,55,kinesthetic
35,50,kinesthetic
70,22,visual
68,15,auditory
57,31,auditory
62,42,auditory
92,42,visual
15,13,kinesthetic
5,23,kinesthetic
77,59,visual
51,57,auditory
1,44,kinesthetic
88,36,visual
94,15,visual
76,10,visual
17,52,kinesthetic
80,37,visual
91,38,visual
75,41,visual
34,37,kinesthetic
85,36,visual
38,19,kinesthetic
0,27,kinesthetic
36,13,kinesthetic
20,47,kinesthetic
0,50,kinesthetic
3,51,kinesthetic
95,41,visual
57,14,auditory
0,31,kinesthetic
12,57,kinesthetic
45,31,auditory
46,11,auditory
80,50,visual
75,52,visual
6,43,kinesthetic
50,59,auditory
2,11,kinesthetic
49,55,auditory
25,45,kinesthetic
30,49,kinesthetic
99,17,visual
61,42,auditory
25,42,kinesthetic
66,13,auditory
54,27,auditory
27,28,kinesthetic
43,19,auditory
80,59,visual
37,51,kinesthetic
29,50,kinesthetic
65,39,auditory
7,31,kinesthetic
13,48,kinesthetic
98,47,visual
61,10,auditory
74,39,visual
62,14,auditory
78,56,visual
65,35,auditory
95,55,visual
39,40,kinesthetic
12,48,kinesthetic
16,50,kinesthetic
14,21,kinesthetic
32,26,kinesthetic
15,27,kinesthetic
12,11,kinesthetic
85,58,visual
22,33,kinesthetic
35,37,kinesthetic
42,48,auditory
49,19,auditory
73,56,visual
80,42,visual
93,33,visual
12,20,kinesthetic
29,17,kinesthetic
56,36,auditory
29,35,kinesthetic
70,21,visual
9,44,kinesthetic
98,24,visual
65,30,auditory
93,46,visual
82,39,visual
38,14,kinesthetic
36,26,kinesthetic
2,35,kinesthetic
88,43,visual
33,42,kinesthetic
85,27,visual
37,34,kinesthetic
13,50,kinesthetic
63,39,auditory
38,46,kinesthetic
53,29,auditory
1,54,kinesthetic
95,11,visual
42,22,auditory
52,49,auditory
2,51,kinesthetic
40,29,auditory
7,15,kinesthetic
89,20,visual
95,55,visual
74,34,visual
62,51,auditory
64,19,auditory
78,40,visual
3,52,kinesthetic
67,13,auditory
91,34,visual
9,37,kinesthetic
74,33,visual
49,44,auditory
22,50,kinesthetic
60,14,auditory
46,42,auditory
2,20,kinesthetic
16,17,kinesthetic
21,30,kinesthetic
90,41,visual
15,14,kinesthetic
79,43,visual
2,18,kinesthetic
51,47,auditory
32,52,kinesthetic
41,41,auditory
1,19,kinesthetic
38,21,kinesthetic
45,44,auditory
47,48,auditory
26,27,kinesthetic
14,32,kinesthetic
6,21,kinesthetic
56,40,auditory
41,20,auditory
8,43,kinesthetic
5,36,kinesthetic
56,30,auditory
75,19,visual
29,22,kinesthetic
54,54,auditory
83,56,visual
83,34,visual
53,22,auditory
26,50,kinesthetic
83,15,visual
58,44,auditory
6,37,kinesthetic
39,29,kinesthetic
93,29,visual
71,50,visual
1,13,kinesthetic
13,29,kinesthetic
9,14,kinesthetic
49,31,auditory
17,33,kinesthetic
17,53,kinesthetic
15,26,kinesthetic
51,14,auditory
68,35,auditory
51,45,auditory
30,17,kinesthetic
83,18,visual
22,26,kinesthetic
95,17,visual
41,14,auditory
80,19,visual
61,59,auditory
76,23,visual
49,36,auditory
76,36,visual
80,14,visual
14,24,kinesthetic
89,37,visual
43,14,auditory
91,31,visual
41,21,auditory
44,51,auditory
93,17,visual
34,10,kinesthetic
21,44,kinesthetic
73,25,visual
74,39,visual
37,52,kinesthetic
96,50,visual
69,19,auditory
63,43,auditory
6,20,kinesthetic
43,29,auditory
75,52,visual
6,16,kinesthetic
65,30,auditory
59,20,auditory
0,46,kinesthetic
61,32,auditory
86,53,visual
88,40,visual
17,27,kinesthetic
6,33,kinesthetic
53,31,auditory
66,46,auditory
92,56,visual
9,53,kinesthetic
60,10,auditory
58,59,auditory
58,15,auditory
68,47,auditory
62,38,auditory
97,52,visual
7,20,kinesthetic
77,25,visual
54,15,auditory
5,10,kinesthetic
0,57,kinesthetic
55,44,auditory
96,33,visual
74,47,visual
87,12,visual
9,49,kinesthetic
22,11,kinesthetic
15,24,kinesthetic
15,31,kinesthetic
55,55,auditory
94,55,visual
5,13,kinesthetic
29,33,kinesthetic
62,28,auditory
0,39,kinesthetic
50,31,auditory
88,48,visual
45,57,auditory
20,49,kinesthetic
98,36,visual
37,24,kinesthetic
68,46,auditory
62,10,auditory
49,21,auditory
11,18,kinesthetic
68,28,auditory
72,27,visual
43,48,auditory
51,20,auditory
8,20,kinesthetic
98,39,visual
64,29,auditory
9,24,kinesthetic
45,34,auditory
99,58,visual
57,12,auditory
36,52,kinesthetic
51,35,auditory
98,54,visual
80,37,visual
12,15,kinesthetic
5,55,kinesthetic
57,41,auditory
47,20,auditory
31,22,kinesthetic
10,26,kinesthetic
80,55,visual
4,55,kinesthetic
5,45,kinesthetic
73,39,visual
96,13,visual
93,23,visual
20,55,kinesthetic
41,37,auditory
80,16,visual
26,25,kinesthetic
2,23,kinesthetic
59,46,auditory
92,48,visual
65,58,auditory
92,36,visual
48,39,auditory
99,24,visual
33,48,kinesthetic
36,51,kinesthetic
41,27,auditory
64,20,auditory
59,31,auditory
89,55,visual
0,13,kinesthetic
58,12,auditory
3,33,kinesthetic
13,23,kinesthetic
17,12,kinesthetic
33,40,kinesthetic
0,44,kinesthetic
52,40,auditory
21,21,kinesthetic
79,19,visual
60,29,auditory
21,27,kinesthetic
49,53,auditory
15,45,kinesthetic
27,28,kinesthetic
91,26,visual
85,49,visual
69,20,auditory
88,14,visual
41,46,auditory
65,54,auditory
70,45,visual
80,54,visual
34,57,kinesthetic
19,53,kinesthetic
1,23,kinesthetic
6,37,kinesthetic
95,18,visual
48,47,auditory
82,38,visual
75,34,visual
8,17,kinesthetic
26,57,kinesthetic
77,28,visual
1,11,kinesthetic
84,15,visual
67,39,auditory
59,11,auditory
84,28,visual
85,22,visual
48,58,auditory
1,17,kinesthetic
16,18,kinesthetic
82,32,visual
87,46,visual
19,17,kinesthetic
75,18,visual
88,25,visual
86,25,visual
97,21,visual
31,34,kinesthetic
50,20,auditory
87,27,visual
41,22,auditory
62,44,auditory
88,27,visual
60,52,auditory
61,39,auditory
2,52,kinesthetic
88,46,visual
91,39,visual
75,12,visual
25,38,kinesthetic
47,34,auditory
7,11,kinesthetic
4,56,kinesthetic
10,14,kinesthetic
41,40,auditory
98,14,visual
90,30,visual
40,57,auditory
18,58,kinesthetic
47,35,auditory
52,16,auditory
54,39,auditory
60,43,auditory
31,37,kinesthetic
45,23,auditory
91,27,visual
35,53,kinesthetic
17,26,kinesthetic
73,34,visual
95,15,visual
17,14,kinesthetic
11,30,kinesthetic
71,48,visual
96,59,visual
45,29,auditory
54,20,auditory
37,14,kinesthetic
77,47,visual
1,48,kinesthetic
8,44,kinesthetic
4,44,kinesthetic
97,34,visual
18,39,kinesthetic
70,11,visual
38,29,kinesthetic
41,45,auditory
16,46,kinesthetic
62,11,auditory
89,57,visual
45,53,auditory
90,56,visual
91,36,visual
19,41,kinesthetic
69,13,auditory
7,36,kinesthetic
95,39,visual
18,12,kinesthetic
31,55,kinesthetic
18,54,kinesthetic
23,36,kinesthetic
23,47,kinesthetic
55,45,auditory
80,10,visual
17,44,kinesthetic
11,21,kinesthetic
40,44,auditory
86,27,visual
47,55,auditory
81,46,visual
63,32,auditory
15,42,kinesthetic
79,23,visual
99,53,visual
22,10,kinesthetic
85,36,visual
38,33,kinesthetic
32,11,kinesthetic
23,21,kinesthetic
60,22,auditory
54,36,auditory
60,29,auditory
83,56,visual
96,57,visual
94,46,visual
39,43,kinesthetic
57,15,auditory
71,17,visual
73,30,visual
0,48,kinesthetic
84,30,visual
24,54,kinesthetic
95,15,visual
52,50,auditory
60,53,auditory
45,39,auditory
73,19,visual
59,20,auditory
50,10,auditory
72,19,visual
83,34,visual
47,25,auditory
83,28,visual
39,19,kinesthetic
6,56,kinesthetic
74,23,visual
84,12,visual
18,13,kinesthetic
14,49,kinesthetic
69,42,auditory
60,29,auditory
55,24,auditory
9,16,kinesthetic
45,53,auditory
79,12,visual
74,36,visual
56,46,auditory
34,38,kinesthetic
71,35,visual
91,36,visual
2,34,kinesthetic
65,49,auditory
52,52,auditory
77,39,visual
51,53,auditory
92,29,visual
52,16,auditory
53,38,auditory
46,55,auditory
2,43,kinesthetic
64,35,auditory
14,36,kinesthetic
83,53,visual
85,18,visual
33,31,kinesthetic
49,21,auditory
32,15,kinesthetic
72,15,visual
2,36,kinesthetic
1,28,kinesthetic
3,15,kinesthetic
15,58,kinesthetic
53,26,auditory
32,38,kinesthetic
8,32,kinesthetic
56,26,auditory
39,30,kinesthetic
51,19,auditory
81,52,visual
15,17,kinesthetic
7,23,kinesthetic
86,40,visual
59,27,auditory
35,56,kinesthetic
2,39,kinesthetic
14,27,kinesthetic
96,34,visual
81,58,visual
22,46,kinesthetic
2,34,kinesthetic
29,39,kinesthetic
44,39,auditory
16,45,kinesthetic
57,20,auditory
57,57,auditory
95,48,visual
56,36,auditory
6,25,kinesthetic
38,47,kinesthetic
77,41,visual
57,38,auditory
55,19,auditory
14,39,kinesthetic
43,20,auditory
11,24,kinesthetic
7,53,kinesthetic
79,32,visual
40,57,auditory
33,32,kinesthetic
45,59,auditory
87,16,visual
28,23,kinesthetic
15,18,kinesthetic
4,37,kinesthetic
4,15,kinesthetic
29,52,kinesthetic
49,54,auditory
4,31,kinesthetic
12,27,kinesthetic
98,53,visual
48,47,auditory
88,31,visual
49,18,auditory
13,27,kinesthetic
45,30,auditory
89,24,visual
81,18,visual
83,51,visual
33,11,kinesthetic
70,23,visual
46,30,auditory
59,52,auditory
73,54,visual
78,43,visual
80,16,visual
10,24,kinesthetic
97,48,visual
90,21,visual
84,16,visual
94,14,visual
49,56,auditory
3,48,kinesthetic
40,32,auditory
58,37,auditory
59,43,auditory
80,34,visual
61,11,auditory
83,18,visual
24,43,kinesthetic
86,55,visual
78,56,visual
32,41,kinesthetic
18,21,kinesthetic
56,28,auditory
14,56,kinesthetic
40,47,auditory
68,19,auditory
79,19,visual
59,44,auditory
95,50,visual
21,46,kinesthetic
42,41,auditory
31,16,kinesthetic
12,19,kinesthetic
37,52,kinesthetic
25,47,kinesthetic
80,36,visual
4,41,kinesthetic
48,16,auditory
96,57,visual
90,35,visual
4,31,kinesthetic
70,21,visual
47,33,auditory
17,59,kinesthetic
94,55,visual
5,38,kinesthetic
65,41,auditory
76,25,visual
41,35,auditory
51,15,auditory
10,10,kinesthetic
25,22,kinesthetic
20,47,kinesthetic
65,15,auditory
39,47,kinesthetic
55,21,auditory
50,18,auditory
19,29,kinesthetic
80,48,visual
79,36,visual
56,12,auditory
4,33,kinesthetic
13,24,kinesthetic
23,43,kinesthetic
67,59,auditory
51,41,auditory
47,30,auditory
87,10,visual
46,42,auditory
59,20,auditory
72,12,visual
2,31,kinesthetic
8,19,kinesthetic
81,53,visual
99,47,visual
82,33,visual
23,16,kinesthetic
3,58,kinesthetic
8,58,kinesthetic
96,45,visual
0,10,kinesthetic
34,10,kinesthetic
73,35,visual
11,26,kinesthetic
17,20,kinesthetic
77,12,visual
9,19,kinesthetic
73,11,visual
17,41,kinesthetic
23,25,kinesthetic
0,57,kinesthetic
93,35,visual
78,49,visual
71,48,visual
98,19,visual
81,45,visual
15,39,kinesthetic
84,18,visual
14,14,kinesthetic
61,16,auditory
4,45,kinesthetic
44,10,auditory
51,36,auditory
70,21,visual
6,25,kinesthetic
26,57,kinesthetic
88,17,visual
85,34,visual
12,22,kinesthetic
16,50,kinesthetic
43,19,auditory
12,49,kinesthetic
89,42,visual
72,44,visual
4,46,kinesthetic
32,48,kinesthetic
3,37,kinesthetic
91,25,visual
25,17,kinesthetic
67,42,auditory
15,44,kinesthetic
21,47,kinesthetic
35,21,kinesthetic
57,24,auditory
54,26,auditory
34,36,kinesthetic
24,59,kinesthetic
71,30,visual
80,30,visual
60,26,auditory
17,36,kinesthetic
57,21,auditory
75,57,visual
56,53,auditory
96,45,visual
86,37,visual
62,34,auditory
11,18,kinesthetic
10,56,kinesthetic
12,46,kinesthetic
34,32,kinesthetic
26,20,kinesthetic
88,59,visual
66,10,auditory
88,25,visual
44,59,auditory
73,22,visual
80,29,visual
66,25,auditory
21,25,kinesthetic
77,44,visual
90,59,visual
41,41,auditory
19,32,kinesthetic
47,34,auditory
17,52,kinesthetic
76,37,visual
69,54,auditory
73,11,visual
92,12,visual
5,40,kinesthetic
38,42,kinesthetic
10,42,kinesthetic
24,56,kinesthetic
93,44,visual
54,45,auditory
83,35,visual
57,21,auditory
36,53,kinesthetic
15,55,kinesthetic
94,20,visual
92,15,visual
69,34,auditory
92,55,visual
95,43,visual
72,44,visual
36,30,kinesthetic
52,27,auditory
86,17,visual
15,43,kinesthetic
17,57,kinesthetic
18,23,kinesthetic
43,28,auditory
1,29,kinesthetic
57,13,auditory
9,47,kinesthetic
75,41,visual
45,35,auditory
81,37,visual
18,21,kinesthetic
37,19,kinesthetic
36,50,kinesthetic
90,44,visual
77,42,visual
44,23,auditory
33,49,kinesthetic
1,32,kinesthetic
43,27,auditory
96,53,visual
82,21,visual
26,51,kinesthetic
47,45,auditory
93,34,visual
6,46,kinesthetic
26,49,kinesthetic
84,31,visual
70,15,visual
88,25,visual
17,32,kinesthetic
32,18,kinesthetic
32,52,kinesthetic
95,44,visual
24,38,kinesthetic
13,23,kinesthetic
37,14,kinesthetic
37,30,kinesthetic
3,15,kinesthetic
61,10,auditory
81,40,visual
9,54,kinesthetic
34,50,kinesthetic
98,37,visual
22,12,kinesthetic
88,47,visual
64,32,auditory
81,49,visual
78,13,visual
24,15,kinesthetic
95,21,visual
52,21,auditory
83,16,visual
16,37,kinesthetic
56,35,auditory
74,57,visual
76,16,visual
88,12,visual
19,22,kinesthetic
24,50,kinesthetic
41,20,auditory
44,48,auditory
30,32,kinesthetic
64,56,auditory
51,10,auditory
79,43,visual
91,40,visual
20,42,kinesthetic
29,56,kinesthetic
2,45,kinesthetic
97,45,visual
69,23,auditory
42,46,auditory
28,41,kinesthetic
2,37,kinesthetic
57,10,auditory
32,56,kinesthetic
74,16,visual
44,25,auditory
68,41,auditory
31,33,kinesthetic
81,23,visual
83,56,visual
51,24,auditory
63,10,auditory
39,37,kinesthetic
91,28,visual
12,16,kinesthetic
89,27,visual
79,56,visual
88,22,visual
73,27,visual
28,13,kinesthetic
62,59,auditory
83,13,visual
25,36,kinesthetic
95,25,visual
58,23,auditory
48,23,auditory
52,16,auditory
87,54,visual
30,23,kinesthetic
11,51,kinesthetic
57,54,auditory
35,15,kinesthetic
